song,feature,score,playlist
18,speechiness,0.0485,2019
18,acousticness,0.000985,2019
18,instrumentalness,0.0604,2019
18,liveness,0.141,2019
18,valence,0.802,2019
18,tempo,138.008,2019
18,type,audio_features,2019
18,id,1pNUmVxDiE8t6P1XxcZAv8,2019
18,uri,spotify,2019
18,track_href,https,2019
18,analysis_url,https,2019
18,duration_ms,166520,2019
18,time_signature,4,2019
19,danceability,0.654,2019
19,energy,0.539,2019
19,key,11,2019
19,loudness,-7.386,2019
19,mode,1,2019
19,speechiness,0.0348,2019
19,acousticness,0.542,2019
19,instrumentalness,0.0791,2019
19,liveness,0.0944,2019
19,valence,0.279,2019
19,tempo,102.002,2019
19,type,audio_features,2019
19,id,0WFmNgxgMylXiuJDCfpMeq,2019
19,uri,spotify,2019
19,track_href,https,2019
19,analysis_url,https,2019
19,duration_ms,235587,2019
19,time_signature,4,2019
20,danceability,0.361,2019
20,energy,0.658,2019
20,key,4,2019
20,loudness,-6.629,2019
20,mode,1,2019
20,speechiness,0.0296,2019
20,acousticness,0.103,2019
20,instrumentalness,0.0115,2019
20,liveness,0.0584,2019
20,valence,0.148,2019
20,tempo,104.796,2019
20,type,audio_features,2019
20,id,0DrPfPbgV3TxsxgqEjQzPk,2019
20,uri,spotify,2019
20,track_href,https,2019
20,analysis_url,https,2019
20,duration_ms,307213,2019
20,time_signature,4,2019
21,danceability,0.592,2019
21,energy,0.622,2019
21,key,9,2019
21,loudness,-8.627,2019
21,mode,0,2019
21,speechiness,0.0702,2019
21,acousticness,0.172,2019
21,instrumentalness,0.000101,2019
21,liveness,0.166,2019
21,valence,0.232,2019
21,tempo,80.977,2019
21,type,audio_features,2019
21,id,6V1BR02vo6DbyRY4opWXMg,2019
21,uri,spotify,2019
21,track_href,https,2019
21,analysis_url,https,2019
21,duration_ms,302400,2019
21,time_signature,4,2019
22,danceability,0.748,2019
22,energy,0.802,2019
22,key,5,2019
22,loudness,-6.271,2019
22,mode,1,2019
22,speechiness,0.113,2019
22,acousticness,0.595,2019
22,instrumentalness,0.000678,2019
22,liveness,0.113,2019
22,valence,0.874,2019
22,tempo,159.984,2019
22,type,audio_features,2019
22,id,0EKbMWOt2ZwdEcqgRpLHaC,2019
22,uri,spotify,2019
22,track_href,https,2019
22,analysis_url,https,2019
22,duration_ms,156078,2019
22,time_signature,4,2019
23,danceability,0.642,2019
23,energy,0.91,2019
23,key,10,2019
23,loudness,-4.033,2019
23,mode,1,2019
23,speechiness,0.127,2019
23,acousticness,0.0381,2019
23,instrumentalness,0.000127,2019
23,liveness,0.412,2019
23,valence,0.519,2019
23,tempo,103.127,2019
23,type,audio_features,2019
23,id,4NzZbRu1J9V5KrH2ZFs3O4,2019
23,uri,spotify,2019
23,track_href,https,2019
23,analysis_url,https,2019
23,duration_ms,194829,2019
23,time_signature,4,2019
24,danceability,0.553,2019
24,energy,0.699,2019
24,key,5,2019
24,loudness,-4.938,2019
24,mode,1,2019
24,speechiness,0.0323,2019
24,acousticness,0.0461,2019
24,instrumentalness,0.00728,2019
24,liveness,0.141,2019
24,valence,0.443,2019
24,tempo,127.105,2019
24,type,audio_features,2019
24,id,5V5QkXN5ks3LrTOqsWzFLD,2019
24,uri,spotify,2019
24,track_href,https,2019
24,analysis_url,https,2019
24,duration_ms,186267,2019
24,time_signature,4,2019
25,danceability,0.707,2019
25,energy,0.725,2019
25,key,9,2019
25,loudness,-6.691,2019
25,mode,1,2019
25,speechiness,0.0343,2019
25,acousticness,0.00554,2019
25,instrumentalness,0.000473,2019
25,liveness,0.18,2019
25,valence,0.791,2019
25,tempo,119.979,2019
25,type,audio_features,2019
25,id,32tAyhy8cszoMMw1XGwlyE,2019
25,uri,spotify,2019
25,track_href,https,2019
25,analysis_url,https,2019
25,duration_ms,185513,2019
25,time_signature,4,2019
26,danceability,0.421,2019
26,energy,0.777,2019
26,key,0,2019
26,loudness,-5.778,2019
26,mode,1,2019
26,speechiness,0.0454,2019
26,acousticness,0.0276,2019
26,instrumentalness,0.000353,2019
26,liveness,0.122,2019
26,valence,0.436,2019
26,tempo,122.911,2019
26,type,audio_features,2019
26,id,23uCHFc7xcQWgXh2oelMOe,2019
26,uri,spotify,2019
26,track_href,https,2019
26,analysis_url,https,2019
26,duration_ms,246893,2019
26,time_signature,4,2019
27,danceability,0.565,2019
27,energy,0.527,2019
27,key,9,2019
27,loudness,-6.797,2019
27,mode,1,2019
27,speechiness,0.0397,2019
27,acousticness,0.866,2019
27,instrumentalness,0.000104,2019
27,liveness,0.092,2019
27,valence,0.183,2019
27,tempo,93.98,2019
27,type,audio_features,2019
27,id,3aVWHs31RqqKpuZcPvdKeq,2019
27,uri,spotify,2019
27,track_href,https,2019
27,analysis_url,https,2019
27,duration_ms,255736,2019
27,time_signature,4,2019
28,danceability,0.524,2019
28,energy,0.872,2019
28,key,2,2019
28,loudness,-4.84,2019
28,mode,1,2019
28,speechiness,0.0805,2019
28,acousticness,0.0437,2019
28,instrumentalness,0.0362,2019
28,liveness,0.102,2019
28,valence,0.626,2019
28,tempo,133.99,2019
28,type,audio_features,2019
28,id,1T2asnfFTKOsdzvT3rLIo3,2019
28,uri,spotify,2019
28,track_href,https,2019
28,analysis_url,https,2019
28,duration_ms,167123,2019
28,time_signature,4,2019
29,danceability,0.648,2019
29,energy,0.653,2019
29,key,4,2019
29,loudness,-7.129,2019
29,mode,1,2019
29,speechiness,0.0358,2019
29,acousticness,0.621,2019
29,instrumentalness,0.016,2019
29,liveness,0.364,2019
29,valence,0.849,2019
29,tempo,139.965,2019
29,type,audio_features,2019
29,id,7cxQU6n5G5lO6EAjnpSA9w,2019
29,uri,spotify,2019
29,track_href,https,2019
29,analysis_url,https,2019
29,duration_ms,171543,2019
29,time_signature,4,2019
30,danceability,0.628,2019
30,energy,0.797,2019
30,key,4,2019
30,loudness,-6.103,2019
30,mode,1,2019
30,speechiness,0.0371,2019
30,acousticness,0.0234,2019
30,instrumentalness,3.57e-06,2019
30,liveness,0.112,2019
30,valence,0.497,2019
30,tempo,128.025,2019
30,type,audio_features,2019
30,id,3vTG7B4eu8jsrSQGuxYygG,2019
30,uri,spotify,2019
30,track_href,https,2019
30,analysis_url,https,2019
30,duration_ms,210653,2019
30,time_signature,4,2019
31,danceability,0.672,2019
31,energy,0.788,2019
31,key,0,2019
31,loudness,-5.5,2019
31,mode,1,2019
31,speechiness,0.0417,2019
31,acousticness,0.482,2019
31,instrumentalness,0,2019
31,liveness,0.084,2019
31,valence,0.661,2019
31,tempo,105.991,2019
31,type,audio_features,2019
31,id,448V07W0zPY7ep7Dtc9Ukm,2019
31,uri,spotify,2019
31,track_href,https,2019
31,analysis_url,https,2019
31,duration_ms,159057,2019
31,time_signature,4,2019
32,danceability,0.921,2019
32,energy,0.537,2019
32,key,9,2019
32,loudness,-5.723,2019
32,mode,0,2019
32,speechiness,0.0804,2019
32,acousticness,0.556,2019
32,instrumentalness,0.00404,2019
32,liveness,0.102,2019
32,valence,0.711,2019
32,tempo,128.009,2019
32,type,audio_features,2019
32,id,0JP9xo3adEtGSdUEISiszL,2019
32,uri,spotify,2019
32,track_href,https,2019
32,analysis_url,https,2019
32,duration_ms,135090,2019
32,time_signature,4,2019
33,danceability,0.694,2019
33,energy,0.872,2019
33,key,4,2019
33,loudness,-6.169,2019
33,mode,1,2019
33,speechiness,0.0301,2019
33,acousticness,0.289,2019
33,instrumentalness,0.109,2019
33,liveness,0.0762,2019
33,valence,0.914,2019
33,tempo,140.011,2019
33,type,audio_features,2019
33,id,7wQkQcztYzP1Go9Gh29Vop,2019
33,uri,spotify,2019
33,track_href,https,2019
33,analysis_url,https,2019
33,duration_ms,201250,2019
33,time_signature,4,2019
34,danceability,0.382,2019
34,energy,0.777,2019
34,key,11,2019
34,loudness,-4.343,2019
34,mode,0,2019
34,speechiness,0.0538,2019
34,acousticness,0.115,2019
34,instrumentalness,0.3,2019
34,liveness,0.0984,2019
34,valence,0.534,2019
34,tempo,154.41,2019
34,type,audio_features,2019
34,id,4zmJhhKDBdRceqXvfhvQay,2019
34,uri,spotify,2019
34,track_href,https,2019
34,analysis_url,https,2019
34,duration_ms,201613,2019
34,time_signature,4,2019
35,danceability,0.649,2019
35,energy,0.384,2019
35,key,0,2019
35,loudness,-6.033,2019
35,mode,1,2019
35,speechiness,0.0323,2019
35,acousticness,0.174,2019
35,instrumentalness,0.000578,2019
35,liveness,0.241,2019
35,valence,0.435,2019
35,tempo,80.972,2019
35,type,audio_features,2019
35,id,2otguAGGnNYyLEa6gsRqK8,2019
35,uri,spotify,2019
35,track_href,https,2019
35,analysis_url,https,2019
35,duration_ms,199800,2019
35,time_signature,4,2019
36,danceability,0.777,2019
36,energy,0.542,2019
36,key,0,2019
36,loudness,-8.287,2019
36,mode,1,2019
36,speechiness,0.0353,2019
36,acousticness,0.813,2019
36,instrumentalness,0.00013,2019
36,liveness,0.0841,2019
36,valence,0.419,2019
36,tempo,122.965,2019
36,type,audio_features,2019
36,id,6Yx7XlialfM3sY4zeSORoA,2019
36,uri,spotify,2019
36,track_href,https,2019
36,analysis_url,https,2019
36,duration_ms,230244,2019
36,time_signature,4,2019
37,danceability,0.415,2019
37,energy,0.745,2019
37,key,7,2019
37,loudness,-5.902,2019
37,mode,1,2019
37,speechiness,0.174,2019
37,acousticness,0.108,2019
37,instrumentalness,6.69e-05,2019
37,liveness,0.526,2019
37,valence,0.468,2019
37,tempo,84.926,2019
37,type,audio_features,2019
37,id,6w6SW8zyEcyxwSR7Wya45a,2019
37,uri,spotify,2019
37,track_href,https,2019
37,analysis_url,https,2019
37,duration_ms,218040,2019
37,time_signature,4,2019
38,danceability,0.667,2019
38,energy,0.68,2019
38,key,11,2019
38,loudness,-11.07,2019
38,mode,1,2019
38,speechiness,0.0579,2019
38,acousticness,0.0395,2019
38,instrumentalness,2.07e-06,2019
38,liveness,0.168,2019
38,valence,0.676,2019
38,tempo,114.95,2019
38,type,audio_features,2019
38,id,0ESF1DQMcddHHGmQqbbjL5,2019
38,uri,spotify,2019
38,track_href,https,2019
38,analysis_url,https,2019
38,duration_ms,235598,2019
38,time_signature,4,2019
39,danceability,0.611,2019
39,energy,0.592,2019
39,key,7,2019
39,loudness,-4.931,2019
39,mode,1,2019
39,speechiness,0.0417,2019
39,acousticness,0.00476,2019
39,instrumentalness,0,2019
39,liveness,0.0427,2019
39,valence,0.776,2019
39,tempo,134.027,2019
39,type,audio_features,2019
39,id,79LfU5ufUmiLvLURU23Yyf,2019
39,uri,spotify,2019
39,track_href,https,2019
39,analysis_url,https,2019
39,duration_ms,139822,2019
39,time_signature,4,2019
40,danceability,0.596,2019
40,energy,0.766,2019
40,key,8,2019
40,loudness,-5.88,2019
40,mode,1,2019
40,speechiness,0.0306,2019
40,acousticness,0.176,2019
40,instrumentalness,0.00011,2019
40,liveness,0.306,2019
40,valence,0.74,2019
40,tempo,102.121,2019
40,type,audio_features,2019
40,id,3UEdmGLAOSEnCJzuNzxQCZ,2019
40,uri,spotify,2019
40,track_href,https,2019
40,analysis_url,https,2019
40,duration_ms,233467,2019
40,time_signature,4,2019
41,danceability,0.403,2019
41,energy,0.389,2019
41,key,4,2019
41,loudness,-9.798,2019
41,mode,1,2019
41,speechiness,0.0376,2019
41,acousticness,0.149,2019
41,instrumentalness,0.109,2019
41,liveness,0.106,2019
41,valence,0.169,2019
41,tempo,138.036,2019
41,type,audio_features,2019
41,id,3Yp9EQ8G9S2AlSew3R7p6I,2019
41,uri,spotify,2019
41,track_href,https,2019
41,analysis_url,https,2019
41,duration_ms,439000,2019
41,time_signature,4,2019
42,danceability,0.709,2019
42,energy,0.496,2019
42,key,1,2019
42,loudness,-10.528,2019
42,mode,0,2019
42,speechiness,0.0417,2019
42,acousticness,0.581,2019
42,instrumentalness,0.195,2019
42,liveness,0.151,2019
42,valence,0.469,2019
42,tempo,78.477,2019
42,type,audio_features,2019
42,id,2N4idqj9TT3HnH2OFT9j0v,2019
42,uri,spotify,2019
42,track_href,https,2019
42,analysis_url,https,2019
42,duration_ms,181587,2019
42,time_signature,4,2019
43,danceability,0.278,2019
43,energy,0.319,2019
43,key,6,2019
43,loudness,-12.554,2019
43,mode,1,2019
43,speechiness,0.0326,2019
43,acousticness,0.825,2019
43,instrumentalness,0.943,2019
43,liveness,0.084,2019
43,valence,0.0353,2019
43,tempo,110.977,2019
43,type,audio_features,2019
43,id,4dTc3yRMmsPejJSQOXJpaB,2019
43,uri,spotify,2019
43,track_href,https,2019
43,analysis_url,https,2019
43,duration_ms,78960,2019
43,time_signature,5,2019
44,danceability,0.799,2019
44,energy,0.497,2019
44,key,4,2019
44,loudness,-6.57,2019
44,mode,1,2019
44,speechiness,0.141,2019
44,acousticness,0.0745,2019
44,instrumentalness,1.28e-05,2019
44,liveness,0.174,2019
44,valence,0.488,2019
44,tempo,115.157,2019
44,type,audio_features,2019
44,id,0hJS3EHWC4uL9sJ52ErpoN,2019
44,uri,spotify,2019
44,track_href,https,2019
44,analysis_url,https,2019
44,duration_ms,192013,2019
44,time_signature,4,2019
45,danceability,0.638,2019
45,energy,0.738,2019
45,key,6,2019
45,loudness,-4.976,2019
45,mode,0,2019
45,speechiness,0.0292,2019
45,acousticness,0.117,2019
45,instrumentalness,0.000384,2019
45,liveness,0.689,2019
45,valence,0.657,2019
45,tempo,97.021,2019
45,type,audio_features,2019
45,id,4BdGO1CaObRD4La9l5Zanz,2019
45,uri,spotify,2019
45,track_href,https,2019
45,analysis_url,https,2019
45,duration_ms,243147,2019
45,time_signature,4,2019
46,danceability,0.573,2019
46,energy,0.786,2019
46,key,7,2019
46,loudness,-4.354,2019
46,mode,1,2019
46,speechiness,0.0353,2019
46,acousticness,0.0625,2019
46,instrumentalness,0.211,2019
46,liveness,0.117,2019
46,valence,0.61,2019
46,tempo,110.289,2019
46,type,audio_features,2019
46,id,0W5qBuHbbBfCzszFxrQWMc,2019
46,uri,spotify,2019
46,track_href,https,2019
46,analysis_url,https,2019
46,duration_ms,171267,2019
46,time_signature,4,2019
47,danceability,0.598,2019
47,energy,0.784,2019
47,key,8,2019
47,loudness,-4.376,2019
47,mode,1,2019
47,speechiness,0.0337,2019
47,acousticness,0.514,2019
47,instrumentalness,0,2019
47,liveness,0.123,2019
47,valence,0.597,2019
47,tempo,105.009,2019
47,type,audio_features,2019
47,id,7GwXIkPT4jxQ2q6mhOmoHM,2019
47,uri,spotify,2019
47,track_href,https,2019
47,analysis_url,https,2019
47,duration_ms,207134,2019
47,time_signature,4,2019
48,danceability,0.744,2019
48,energy,0.516,2019
48,key,2,2019
48,loudness,-6.365,2019
48,mode,1,2019
48,speechiness,0.0513,2019
48,acousticness,0.632,2019
48,instrumentalness,0,2019
48,liveness,0.605,2019
48,valence,0.281,2019
48,tempo,97.944,2019
48,type,audio_features,2019
48,id,474uVhyGgK5MtY9gMcDgGl,2019
48,uri,spotify,2019
48,track_href,https,2019
48,analysis_url,https,2019
48,duration_ms,152293,2019
48,time_signature,4,2019
49,danceability,0.899,2019
49,energy,0.535,2019
49,key,1,2019
49,loudness,-6.423,2019
49,mode,1,2019
49,speechiness,0.178,2019
49,acousticness,7.74e-05,2019
49,instrumentalness,0,2019
49,liveness,0.12,2019
49,valence,0.183,2019
49,tempo,145.02,2019
49,type,audio_features,2019
49,id,2IvdQFwO9U9EAMJGwEvOcK,2019
49,uri,spotify,2019
49,track_href,https,2019
49,analysis_url,https,2019
49,duration_ms,151667,2019
49,time_signature,4,2019
50,danceability,0.589,2019
50,energy,0.807,2019
50,key,0,2019
50,loudness,-6.879,2019
50,mode,1,2019
50,speechiness,0.0362,2019
50,acousticness,0.0239,2019
50,instrumentalness,0.00106,2019
50,liveness,0.184,2019
50,valence,0.626,2019
50,tempo,127.989,2019
50,type,audio_features,2019
50,id,7sL5cQSBa06qA8wL0UqB6T,2019
50,uri,spotify,2019
50,track_href,https,2019
50,analysis_url,https,2019
50,duration_ms,243187,2019
50,time_signature,4,2019
51,danceability,0.461,2019
51,energy,0.503,2019
51,key,0,2019
51,loudness,-6.46,2019
51,mode,1,2019
51,speechiness,0.0749,2019
51,acousticness,0.0216,2019
51,instrumentalness,0.000211,2019
51,liveness,0.0741,2019
51,valence,0.572,2019
51,tempo,75.296,2019
51,type,audio_features,2019
51,id,6EYCCC9yGn1hZBHLPslNl3,2019
51,uri,spotify,2019
51,track_href,https,2019
51,analysis_url,https,2019
51,duration_ms,244162,2019
51,time_signature,4,2019
52,danceability,0.74,2019
52,energy,0.613,2019
52,key,8,2019
52,loudness,-4.88,2019
52,mode,1,2019
52,speechiness,0.145,2019
52,acousticness,0.258,2019
52,instrumentalness,0.00372,2019
52,liveness,0.123,2019
52,valence,0.473,2019
52,tempo,75.023,2019
52,type,audio_features,2019
52,id,3ee8Jmje8o58CHK66QrVC2,2019
52,uri,spotify,2019
52,track_href,https,2019
52,analysis_url,https,2019
52,duration_ms,166606,2019
52,time_signature,4,2019
53,danceability,0.663,2019
53,energy,0.873,2019
53,key,0,2019
53,loudness,-4.915,2019
53,mode,1,2019
53,speechiness,0.0328,2019
53,acousticness,0.0268,2019
53,instrumentalness,0.0108,2019
53,liveness,0.261,2019
53,valence,0.962,2019
53,tempo,162.024,2019
53,type,audio_features,2019
53,id,1tzPSule9WZ9B8SujHv8fp,2019
53,uri,spotify,2019
53,track_href,https,2019
53,analysis_url,https,2019
53,duration_ms,175773,2019
53,time_signature,4,2019
54,danceability,0.656,2019
54,energy,0.596,2019
54,key,11,2019
54,loudness,-6.59,2019
54,mode,1,2019
54,speechiness,0.0394,2019
54,acousticness,0.0413,2019
54,instrumentalness,2.24e-06,2019
54,liveness,0.145,2019
54,valence,0.349,2019
54,tempo,147.966,2019
54,type,audio_features,2019
54,id,5dvF6d5kYGsV6iIawNcsdR,2019
54,uri,spotify,2019
54,track_href,https,2019
54,analysis_url,https,2019
54,duration_ms,230000,2019
54,time_signature,4,2019
55,danceability,0.746,2019
55,energy,0.444,2019
55,key,4,2019
55,loudness,-11.801,2019
55,mode,0,2019
55,speechiness,0.0478,2019
55,acousticness,0.72,2019
55,instrumentalness,0.000103,2019
55,liveness,0.214,2019
55,valence,0.684,2019
55,tempo,103.053,2019
55,type,audio_features,2019
55,id,2oKfugyY5sqvt5hHyuw1st,2019
55,uri,spotify,2019
55,track_href,https,2019
55,analysis_url,https,2019
55,duration_ms,172933,2019
55,time_signature,4,2019
56,danceability,0.668,2019
56,energy,0.761,2019
56,key,4,2019
56,loudness,-5.048,2019
56,mode,1,2019
56,speechiness,0.0995,2019
56,acousticness,0.23,2019
56,instrumentalness,0,2019
56,liveness,0.155,2019
56,valence,0.559,2019
56,tempo,104.969,2019
56,type,audio_features,2019
56,id,30neZZ35P5dy6dWVwFG9mP,2019
56,uri,spotify,2019
56,track_href,https,2019
56,analysis_url,https,2019
56,duration_ms,219567,2019
56,time_signature,4,2019
57,danceability,0.791,2019
57,energy,0.718,2019
57,key,10,2019
57,loudness,-6.343,2019
57,mode,0,2019
57,speechiness,0.0643,2019
57,acousticness,0.0541,2019
57,instrumentalness,0,2019
57,liveness,0.334,2019
57,valence,0.422,2019
57,tempo,108.049,2019
57,type,audio_features,2019
57,id,7qRBXrTLfhdyG7bi6DuURv,2019
57,uri,spotify,2019
57,track_href,https,2019
57,analysis_url,https,2019
